ano,Região,estado,municipio,populacao,area,densidade
2024-01-01,Nordeste,Rio Grande do Norte,Serrinha,6609,193.351,34.18135928958216
2024-01-01,Sul,Paraná,Tamboara,4979,193.346,25.751761091514695
2024-01-01,Sul,Paraná,Kaloré,4657,193.299,24.092209478579814
2024-01-01,Nordeste,Bahia,Terra Nova,11035,193.241,57.10485869975833
2024-01-01,Nordeste,Paraíba,Cachoeira dos Índios,9351,193.215,48.396863597546776
2024-01-01,Nordeste,Paraíba,Nazarezinho,7392,193.203,38.26027546156116
2024-01-01,Sudeste,Minas Gerais,Grupiara,1426,193.141,7.383207087050393
2024-01-01,Sudeste,Minas Gerais,Taparuba,3492,193.082,18.085580219802985
2024-01-01,Sul,Rio Grande do Sul,Vicente Dutra,4747,193.025,24.592669343349307
2024-01-01,Sul,Rio Grande do Sul,Novo Cabrais,3636,192.998,18.839573467082563
2024-01-01,Nordeste,Alagoas,Boca da Mata,21517,192.952,111.51478087814586
2024-01-01,Nordeste,Rio Grande do Norte,Pedro Velho,14197,192.708,73.67104634991802
2024-01-01,Nordeste,Paraíba,Cruz do Espírito Santo,17718,192.512,92.03582114361703
2024-01-01,Nordeste,Paraíba,Gado Bravo,8395,192.42,43.62852094376884
2024-01-01,Centro-Oeste,Goiás,Novo Gama,107092,192.285,556.94411940609
2024-01-01,Nordeste,Rio Grande do Norte,Goianinha,28212,192.279,146.72429126425664
2024-01-01,Sul,Paraná,Agudos do Sul,10646,192.261,55.37264447807928
2024-01-01,Sul,Paraná,Enéas Marques,6070,192.203,31.58119280136106
2024-01-01,Sudeste,Minas Gerais,Piau,2854,192.196,14.849424545776188
2024-01-01,Nordeste,Ceará,Mucambo,14009,192.19,72.89140954264009
2024-01-01,Centro-Oeste,Goiás,Águas Lindas de Goiás,240613,191.817,1254.3882971790822
2024-01-01,Sudeste,São Paulo,Cássia dos Coqueiros,2855,191.683,14.894382913456072
2024-01-01,Sudeste,Minas Gerais,Munhoz,7857,191.599,41.00752091607994
2024-01-01,Nordeste,Pernambuco,Triunfo,15142,191.518,79.06306456834345
2024-01-01,Nordeste,Rio Grande do Norte,Alto do Rodrigues,12857,191.334,67.19662997689903
2024-01-01,Nordeste,Paraíba,Várzea,2764,191.282,14.449869825702365
2024-01-01,Sul,Santa Catarina,Monte Carlo,9235,191.278,48.28051317976976
2024-01-01,Sul,Paraná,Floraí,4825,191.133,25.244201681551587
2024-01-01,Sudeste,São Paulo,Tremembé,53083,191.094,277.78475514668173
2024-01-01,Sul,Santa Catarina,Riqueza,4835,191.061,25.306054087438042
2024-01-01,Sul,Rio Grande do Sul,Nova Esperança do Sul,4974,191.0,26.041884816753928
2024-01-01,Sudeste,Rio de Janeiro,Paracambi,43656,190.949,228.62649189050478
2024-01-01,Nordeste,Rio Grande do Norte,São Bento do Trairí,3892,190.818,20.396398662599964
2024-01-01,Sudeste,Minas Gerais,Pirapetinga,11408,190.681,59.8276702975126
2024-01-01,Norte,Pará,Ananindeua,507838,190.59,2664.5574269374047
2024-01-01,Nordeste,Pernambuco,Sairé,11218,190.455,58.90105274211756
2024-01-01,Sudeste,São Paulo,Cesário Lange,19588,190.392,102.88247405353167
2024-01-01,Norte,Tocantins,Carrasco Bonito,3362,190.352,17.662015634193494
2024-01-01,Sul,Paraná,Sabáudia,9320,190.329,48.9678398982814
2024-01-01,Sul,Santa Catarina,Zortéa,4170,190.179,21.926711151073462
2024-01-01,Sul,Santa Catarina,Lindóia do Sul,4611,190.171,24.246599113429493
2024-01-01,Sudeste,São Paulo,Ipeúna,6999,190.01,36.83490342613547
2024-01-01,Nordeste,Pernambuco,Ibirajuba,7344,189.596,38.73499440916475
2024-01-01,Sudeste,Minas Gerais,São José do Goiabal,5492,189.578,28.96960617793204
2024-01-01,Sudeste,São Paulo,Lucianópolis,2419,189.536,12.762746918791153
2024-01-01,Nordeste,Bahia,Lamarão,9305,189.259,49.16542938512832
2024-01-01,Sudeste,Minas Gerais,Presidente Kubitschek,3154,189.235,16.6671070362248
2024-01-01,Sul,Rio Grande do Sul,Caiçara,4933,189.16,26.07845210403891
2024-01-01,Sul,Paraná,Guapirama,4792,189.1,25.341089370703333
2024-01-01,Nordeste,Pernambuco,Lajedo,41786,189.096,220.97770444641876
2024-01-01,Sudeste,Minas Gerais,Ubaporanga,13423,189.045,71.00425824539131
2024-01-01,Nordeste,Rio Grande do Norte,Japi,5231,188.99,27.678713159426422
2024-01-01,Sudeste,São Paulo,Chavantes,12411,188.727,65.76165572493602
2024-01-01,Sudeste,Minas Gerais,Natércia,4800,188.719,25.434640921157914
2024-01-01,Sul,Santa Catarina,Ouro Verde,2203,188.568,11.682788171906155
2024-01-01,Sudeste,São Paulo,Salto Grande,9212,188.441,48.885327503038084
2024-01-01,Nordeste,Pernambuco,Tuparetama,8252,188.428,43.79391597851699
2024-01-01,Nordeste,Rio Grande do Norte,Santana do Seridó,2787,188.403,14.792758077100684
2024-01-01,Nordeste,Alagoas,Olho d'Água das Flores,21132,188.397,112.16739120049682
2024-01-01,Nordeste,Bahia,Anguera,11456,187.84,60.98807495741056
2024-01-01,Norte,Pará,Benevides,68191,187.826,363.05410326578857
2024-01-01,Sul,Paraná,Japira,5060,187.802,26.943270039722687
2024-01-01,Sudeste,Minas Gerais,Caputira,9128,187.704,48.62975749051698
2024-01-01,Sul,Paraná,Jandaia do Sul,21851,187.6,116.47654584221749
2024-01-01,Sudeste,Minas Gerais,Araçaí,2224,187.53,11.859435823601556
2024-01-01,Sudeste,Minas Gerais,Cruzeiro da Fortaleza,3610,187.446,19.258879890741866
2024-01-01,Sudeste,Minas Gerais,Gonçalves,4891,187.353,26.105800280753442
2024-01-01,Nordeste,Paraíba,Mulungu,8945,187.259,47.768064552304565
2024-01-01,Sudeste,Minas Gerais,Engenheiro Caldas,14308,187.058,76.48964492296507
2024-01-01,Sul,Paraná,Porto Amazonas,4099,186.581,21.969010778160694
2024-01-01,Sudeste,São Paulo,Mariápolis,3539,186.544,18.97139548846385
2024-01-01,Sudeste,São Paulo,São Lourenço da Serra,16458,186.456,88.26747329128588
2024-01-01,Sul,Santa Catarina,Meleiro,7127,186.439,38.22698040646002
2024-01-01,Nordeste,Paraíba,Damião,5131,186.198,27.5566869676366
2024-01-01,Nordeste,Alagoas,Anadia,14193,186.134,76.2515177237904
2024-01-01,Nordeste,Paraíba,Bom Sucesso,4740,186.059,25.47578993760044
2024-01-01,Sul,Santa Catarina,Treze Tílias,9308,185.937,50.0599665478092
2024-01-01,Sudeste,Espírito Santo,Venda Nova do Imigrante,25168,185.909,135.37806130956542
2024-01-01,Sul,Paraná,Cafeara,2655,185.8,14.28955866523143
2024-01-01,Sul,Paraná,Nossa Senhora das Graças,3685,185.769,19.83646356496509
2024-01-01,Nordeste,Rio Grande do Norte,Coronel Ezequiel,5241,185.748,28.215647005620518
2024-01-01,Nordeste,Paraíba,Umbuzeiro,9302,185.578,50.12447596159027
2024-01-01,Sudeste,Minas Gerais,São Geraldo,10517,185.578,56.67158822705277
2024-01-01,Nordeste,Pernambuco,Paranatama,12712,185.371,68.57599085078033
2024-01-01,Nordeste,Sergipe,Feira Nova,6207,185.219,33.51168076709193
2024-01-01,Sudeste,Minas Gerais,Angelândia,7860,185.211,42.438084131072124
2024-01-01,Nordeste,Paraíba,Fagundes,11315,185.061,61.142001826424796
2024-01-01,Sul,Rio Grande do Sul,Estrela,33243,185.032,179.6608154265208
2024-01-01,Sudeste,São Paulo,Pindorama,14721,184.825,79.64831597457055
2024-01-01,Sudeste,Espírito Santo,Irupi,14513,184.807,78.53057514055205
2024-01-01,Sul,Rio Grande do Sul,Gentil,1783,184.715,9.652708226186286
2024-01-01,Sul,Rio Grande do Sul,Itapuca,1967,184.673,10.651259252841509
2024-01-01,Sudeste,São Paulo,Campina do Monte Alegre,6077,184.479,32.94141880647661
2024-01-01,Sudeste,São Paulo,Jambeiro,6575,184.413,35.6536686676102
2024-01-01,Sul,Santa Catarina,São João do Sul,9126,184.375,49.49694915254237
2024-01-01,Sudeste,São Paulo,Votorantim,132849,184.186,721.2763185041208
2024-01-01,Nordeste,Paraíba,Alhandra,22797,183.974,123.91424875254113
2024-01-01,Nordeste,Bahia,Dias d'Ávila,75053,183.759,408.4316958625156
2024-01-01,Nordeste,Piauí,Olho D'Água do Piauí,2725,183.603,14.841805417122814
2024-01-01,Nordeste,Paraíba,Remígio,18373,183.459,100.14771692857805
2024-01-01,Sudeste,São Paulo,Santa Clara d'Oeste,2677,183.458,14.591895692747114
2024-01-01,Nordeste,Sergipe,Itabi,4823,183.422,26.294555723958958
2024-01-01,Sudeste,São Paulo,Pongaí,3443,183.399,18.77327575395722
2024-01-01,Sudeste,São Paulo,Nova Castilho,1074,183.396,5.8561800693581105
2024-01-01,Sul,Santa Catarina,Forquilhinha,33929,183.351,185.04944069026075
2024-01-01,Nordeste,Paraíba,São José de Caiana,5032,183.273,27.4563083487475
2024-01-01,Sudeste,Minas Gerais,Ressaquinha,4641,183.062,25.35206651298467
2024-01-01,Sudeste,São Paulo,Itaoca,3490,183.015,19.069475179630086
2024-01-01,Sudeste,Minas Gerais,Manhumirim,20970,182.9,114.65281574630946
2024-01-01,Sudeste,São Paulo,Conchal,29034,182.793,158.8354039815529
2024-01-01,Sul,Rio Grande do Sul,Capela de Santana,11416,182.756,62.46580139639738
2024-01-01,Sudeste,Minas Gerais,Santana do Deserto,3819,182.655,20.908269688757493
2024-01-01,Nordeste,Bahia,Cravolândia,4514,182.585,24.722731878303254
2024-01-01,Sul,Santa Catarina,Jaborá,4435,182.483,24.303633763145058
2024-01-01,Nordeste,Paraíba,Mataraca,8585,182.439,47.0568244728375
2024-01-01,Sul,Paraná,São José das Palmeiras,4030,182.419,22.09199699592696
2024-01-01,Nordeste,Sergipe,Aracaju,628849,182.163,3452.1225495847125
2024-01-01,Sudeste,Rio de Janeiro,Volta Redonda,279898,182.105,1537.014359847341
2024-01-01,Nordeste,Paraíba,Desterro,8300,182.018,45.599885725587576
2024-01-01,Sul,Rio Grande do Sul,Paim Filho,3691,181.998,20.280442642226838
2024-01-01,Sul,Rio Grande do Sul,Iraí,7624,181.579,41.98723420659878
2024-01-01,Sul,Santa Catarina,Imbituba,56107,181.577,308.9983863595059
2024-01-01,Nordeste,Rio Grande do Norte,Francisco Dantas,2763,181.558,15.218277354894855
2024-01-01,Nordeste,Bahia,Acajutiba,14215,181.475,78.33034853285577
2024-01-01,Sul,Rio Grande do Sul,Tucunduva,5649,181.198,31.175840792944733
2024-01-01,Nordeste,Bahia,Ubaitaba,17967,181.102,99.20928537509249
2024-01-01,Sul,Rio Grande do Sul,Vila Maria,4512,181.061,24.919778417218506
2024-01-01,Sul,Paraná,Salgado Filho,4097,181.015,22.633483412976826
2024-01-01,Sudeste,Minas Gerais,Careaçu,7029,181.009,38.8323232546448
2024-01-01,Nordeste,Ceará,Abaiara,10282,180.833,56.85909098449951
2024-01-01,Sudeste,Minas Gerais,José Raydan,4352,180.822,24.067867847938857
2024-01-01,Sul,Rio Grande do Sul,Três Palmeiras,4826,180.599,26.722185615645714
2024-01-01,Sudeste,São Paulo,Gastão Vidigal,3235,180.569,17.91558905459963
2024-01-01,Sul,Paraná,Quatro Barras,25109,180.471,139.13038659950905
2024-01-01,Nordeste,Paraíba,Junco do Seridó,7002,180.425,38.80836912844672
2024-01-01,Nordeste,Maranhão,São José de Ribamar,257414,180.363,1427.199591934044
2024-01-01,Sul,Santa Catarina,Paraíso,4376,180.338,24.2655458084264
2024-01-01,Sudeste,Minas Gerais,Conceição dos Ouros,11183,180.236,62.04642801660046
2024-01-01,Nordeste,Alagoas,Maribondo,13968,180.107,77.55389851588222
2024-01-01,Sudeste,São Paulo,Santana de Parnaíba,162341,179.949,902.1500536263052
2024-01-01,Sul,Rio Grande do Sul,Tapera,10822,179.935,60.1439408675355
2024-01-01,Sudeste,Minas Gerais,Cordislândia,3247,179.543,18.084804197323205
2024-01-01,Nordeste,Bahia,Elísio Medrado,8066,179.329,44.9787820151788
2024-01-01,Nordeste,Pernambuco,Calumbi,5367,179.314,29.93073602730406
2024-01-01,Nordeste,Pernambuco,Cachoeirinha,20612,179.262,114.98253952315605
2024-01-01,Nordeste,Piauí,Francisco Macedo,2986,179.245,16.65876314541549
2024-01-01,Nordeste,Ceará,Varjota,18660,179.239,104.1068071122914
2024-01-01,Nordeste,Paraíba,Salgadinho,3437,179.005,19.20058098935784
2024-01-01,Sudeste,São Paulo,Aparecida d'Oeste,4124,179.004,23.038591316395166
2024-01-01,Nordeste,Piauí,Madeiro,8218,178.842,45.95117477997338
2024-01-01,Sudeste,São Paulo,São João de Iracema,1880,178.396,10.538352877867217
2024-01-01,Sudeste,Minas Gerais,Olaria,1986,178.242,11.142155047631872
2024-01-01,Sul,Santa Catarina,Dona Emma,4388,178.157,24.629961213985418
2024-01-01,Sudeste,São Paulo,Artur Nogueira,53157,178.026,298.5912170132452
2024-01-01,Sul,Rio Grande do Sul,Jacutinga,3401,178.009,19.105775550674405
2024-01-01,Sul,Santa Catarina,Salete,7643,177.887,42.965478084401894
2024-01-01,Sul,Paraná,Rio Bom,3223,177.836,18.123439573539663
2024-01-01,Sul,Rio Grande do Sul,Teutônia,33963,177.795,191.02336961106894
2024-01-01,Nordeste,Bahia,Ubatã,16097,177.643,90.61432198285326
2024-01-01,Nordeste,Paraíba,Jericó,7721,177.356,43.533909199575994
2024-01-01,Sudeste,Espírito Santo,Jerônimo Monteiro,12079,177.342,68.11133290478284
2024-01-01,Sudeste,Minas Gerais,Itapeva,13332,177.312,75.18949648077964
2024-01-01,Sudeste,São Paulo,Cajobi,9232,176.929,52.17912269893573
2024-01-01,Nordeste,Paraíba,Lagoa,4502,176.649,25.485567424666996
2024-01-01,Sul,Rio Grande do Sul,Cerro Largo,14009,176.644,79.30640157605126
2024-01-01,Sudeste,Minas Gerais,Sem-Peixe,2441,176.634,13.819536442587498
2024-01-01,Sul,Rio Grande do Sul,Selbach,5220,176.47,29.580098600328668
2024-01-01,Sul,Paraná,Ourizona,3206,176.457,18.168732325722413
2024-01-01,Nordeste,Rio Grande do Norte,Lagoa Nova,16126,176.302,91.4680491429479
2024-01-01,Sul,Paraná,Bom Jesus do Sul,4061,176.129,23.056963929846876
2024-01-01,Sudeste,São Paulo,Piquete,12570,175.996,71.42207777449487
2024-01-01,Nordeste,Alagoas,Feira Grande,23191,175.906,131.83745864268417
2024-01-01,Sul,Paraná,Paranapoema,2378,175.875,13.520966595593462
2024-01-01,Sudeste,São Paulo,Charqueada,15798,175.846,89.83997361327525
2024-01-01,Sudeste,São Paulo,Santo André,778711,175.782,4429.98145430135
2024-01-01,Sudeste,Minas Gerais,Ouro Verde de Minas,5858,175.482,33.38234120878494
2024-01-01,Sudeste,São Paulo,Pratânia,5246,175.1,29.960022844089092
2024-01-01,Sudeste,Minas Gerais,Canaã,4832,174.9,27.627215551743852
2024-01-01,Sul,Rio Grande do Sul,David Canabarro,4403,174.734,25.198301418155594
2024-01-01,Nordeste,Rio Grande do Norte,São José do Seridó,4716,174.505,27.025013609925217
2024-01-01,Nordeste,Alagoas,Olivença,11048,174.188,63.425723930465935
2024-01-01,Sudeste,Espírito Santo,Divino de São Lourenço,5359,174.039,30.791948930986734
2024-01-01,Nordeste,Bahia,Aratuípe,8981,174.012,51.61138312300301
2024-01-01,Sul,Santa Catarina,Armazém,9188,173.958,52.817346715873946
2024-01-01,Nordeste,Paraíba,Coxixola,1882,173.942,10.819698520196386
2024-01-01,Sudeste,Minas Gerais,Pedra Bonita,7559,173.928,43.460512395933954
2024-01-01,Sudeste,Minas Gerais,Arapuá,2674,173.894,15.377183801626277
2024-01-01,Sudeste,Minas Gerais,Tocantins,16574,173.866,95.32628576029815
2024-01-01,Nordeste,Paraíba,Dona Inês,10640,173.648,61.273380632083295
2024-01-01,Sul,Rio Grande do Sul,Cotiporã,3926,173.207,22.66652040621915
2024-01-01,Sudeste,Minas Gerais,Pedra do Anta,3371,173.168,19.466645107641135
2024-01-01,Sul,Santa Catarina,Caibi,6431,173.079,37.15644301157275
2024-01-01,Sudeste,São Paulo,Salmourão,4883,172.934,28.23620572010131
2024-01-01,Sul,Rio Grande do Sul,Itaara,5706,172.801,33.0206422416537
2024-01-01,Sul,Rio Grande do Sul,Alegria,3711,172.794,21.476440154172018
2024-01-01,Centro-Oeste,Goiás,São Patrício,2190,172.763,12.676325370594398
2024-01-01,Sudeste,Minas Gerais,Santana da Vargem,6781,172.444,39.32291062605832
2024-01-01,Nordeste,Bahia,Firmino Alves,5006,172.353,29.045041281555875
2024-01-01,Sudeste,Minas Gerais,Mathias Lobato,3069,172.297,17.81226602900805
2024-01-01,Sul,Santa Catarina,Guabiruba,26082,172.173,151.48716697740065
2024-01-01,Sudeste,Minas Gerais,Japaraíba,4672,172.141,27.14054176518087
2024-01-01,Sudeste,Minas Gerais,Nova União,6083,172.131,35.33936362421644
2024-01-01,Nordeste,Paraíba,Malta,6259,172.01,36.38741933608512
2024-01-01,Sul,Rio Grande do Sul,Protásio Alves,2069,171.994,12.02948940079305
2024-01-01,Sul,Rio Grande do Sul,Paverama,8146,171.863,47.39821834833559
2024-01-01,Nordeste,Sergipe,Canhoba,3855,171.581,22.467522627796786
2024-01-01,Sul,Rio Grande do Sul,São João da Urtiga,4549,171.504,26.52416270174457
2024-01-01,Sul,Paraná,Paiçandu,48207,171.379,281.28883935604716
2024-01-01,Nordeste,Paraíba,Conde,29543,171.267,172.49674484868655
2024-01-01,Sul,Rio Grande do Sul,São Martinho,5589,171.245,32.63744926859178
2024-01-01,Sudeste,São Paulo,Bastos,21900,170.912,128.13611683205392
2024-01-01,Sul,Paraná,Sulina,3495,170.759,20.467442418847618
2024-01-01,Sudeste,Minas Gerais,Senhora de Oliveira,5584,170.749,32.702973370268644
2024-01-01,Nordeste,Paraíba,São Domingos,2636,170.361,15.473024929414597
2024-01-01,Sul,Santa Catarina,Maravilha,30155,170.339,177.02933561897157
2024-01-01,Sudeste,São Paulo,Iperó,37999,170.289,223.14418429845733
2024-01-01,Centro-Oeste,Goiás,Avelinópolis,2963,170.228,17.406067156989447
2024-01-01,Nordeste,Alagoas,Campo Grande,8293,170.145,48.74077992300685
2024-01-01,Sudeste,São Paulo,Fernando Prestes,6066,169.99,35.684452026589796
2024-01-01,Sudeste,São Paulo,Capela do Alto,23597,169.89,138.8957560774619
2024-01-01,Sul,Rio Grande do Sul,Faxinal do Soturno,6846,169.514,40.38604481045813
2024-01-01,Nordeste,Rio Grande do Norte,Martins,8411,169.464,49.632960392767785
2024-01-01,Nordeste,Rio Grande do Norte,Tibau,5674,169.365,33.501608951081984
2024-01-01,Nordeste,Pernambuco,Palmeirina,7154,169.012,42.328355383049725
2024-01-01,Nordeste,Piauí,Joca Marques,5535,169.005,32.75051033993077
2024-01-01,Nordeste,Paraíba,Boa Ventura,5277,168.664,31.28705592183276
2024-01-01,Sudeste,São Paulo,Clementina,7087,168.59,42.03689424046503
2024-01-01,Sul,Rio Grande do Sul,Floriano Peixoto,1694,168.521,10.052159671494948
2024-01-01,Sul,Rio Grande do Sul,Garibaldi,35522,168.492,210.8230657835387
2024-01-01,Nordeste,Sergipe,Siriri,7984,168.343,47.42697944078459
2024-01-01,Nordeste,Bahia,Cipó,17836,168.33,105.95853383235311
2024-01-01,Sul,Rio Grande do Sul,Três Coroas,24420,168.123,145.2507985225103
2024-01-01,Nordeste,Alagoas,Branquinha,9786,168.048,58.23336189660097
2024-01-01,Nordeste,Bahia,Aiquara,4586,167.877,27.317619447571733
2024-01-01,Sudeste,São Paulo,Sebastianópolis do Sul,3187,167.848,18.987417186978693
2024-01-01,Sul,Paraná,Rancho Alegre,3501,167.646,20.88328978919867
2024-01-01,Sul,Rio Grande do Sul,Severiano de Almeida,3467,167.598,20.68640437236721
2024-01-01,Sudeste,Minas Gerais,Frei Lagonegro,3475,167.474,20.749489472992824
2024-01-01,Nordeste,Alagoas,Minador do Negrão,4938,167.462,29.48728666802021
2024-01-01,Sudeste,Minas Gerais,São Sebastião da Bela Vista,6694,167.428,39.981365124113054
2024-01-01,Nordeste,Rio Grande do Norte,Natal,785368,167.401,4691.537087592069
2024-01-01,Sudeste,São Paulo,Pradópolis,17309,167.378,103.41263487435626
2024-01-01,Sudeste,Minas Gerais,Crucilândia,5633,167.164,33.697446818693024
2024-01-01,Sudeste,São Paulo,Lavrinhas,7328,167.067,43.862641934074354
2024-01-01,Nordeste,Rio Grande do Norte,Januário Cicco,8836,167.042,52.896876234719414
2024-01-01,Sul,Paraná,Santo Antônio do Paraíso,2116,167.014,12.66959656076736
2024-01-01,Sudeste,Minas Gerais,Alpercata,7029,166.972,42.09687851855401
2024-01-01,Sul,Rio Grande do Sul,Cruzaltense,1655,166.883,9.917127568416195
2024-01-01,Nordeste,Bahia,Amélia Rodrigues,24848,166.872,148.90454959489907
2024-01-01,Sudeste,São Paulo,Santa Mercedes,3012,166.753,18.062643550640768
2024-01-01,Sudeste,Minas Gerais,Teixeiras,12634,166.735,75.77293309743004
2024-01-01,Sul,Santa Catarina,Vargeão,3716,166.685,22.293547709751927
2024-01-01,Centro-Oeste,Goiás,Goianápolis,14555,166.642,87.34292675315947
2024-01-01,Nordeste,Rio Grande do Norte,Luís Gomes,9286,166.638,55.7255848005857
2024-01-01,Sudeste,São Paulo,Luiziânia,4751,166.576,28.521515704543273
2024-01-01,Sudeste,Minas Gerais,Senador Firmino,7945,166.495,47.719150725247005
2024-01-01,Centro-Oeste,Goiás,Santa Rosa de Goiás,2837,166.44,17.045181446767604
2024-01-01,Nordeste,Bahia,Saubara,11842,166.428,71.1538923738794
2024-01-01,Sul,Santa Catarina,Itá,7310,166.265,43.96595795868042
2024-01-01,Nordeste,Rio Grande do Norte,São Miguel,24329,166.233,146.35481522922643
2024-01-01,Sul,Rio Grande do Sul,Morrinhos do Sul,3134,166.224,18.854076426990087
2024-01-01,Sudeste,São Paulo,Mirassolândia,4771,166.125,28.71933784800602
2024-01-01,Sudeste,Minas Gerais,Sericita,7536,166.012,45.394308845143726
2024-01-01,Sul,Santa Catarina,Gravatal,12989,165.718,78.38013975548824
2024-01-01,Sul,Santa Catarina,Schroeder,21273,165.237,128.74235189455146
2024-01-01,Sudeste,Minas Gerais,Faria Lemos,3239,165.224,19.603689536629062
2024-01-01,Sul,Paraná,Japurá,9354,165.185,56.627417743741866
2024-01-01,Sul,Santa Catarina,Iraceminha,4005,165.147,24.25112172791513
2024-01-01,Sudeste,Minas Gerais,Diogo de Vasconcelos,3596,165.091,21.78192633153836
2024-01-01,Nordeste,Paraíba,Cacimba de Dentro,16373,165.072,99.1870214209557
2024-01-01,Sul,Paraná,Iguaraçu,5599,164.983,33.9368298551972
2024-01-01,Sudeste,Minas Gerais,Ipatinga,235445,164.884,1427.9432813371827
2024-01-01,Nordeste,Bahia,Conceição da Feira,21499,164.798,130.45668029951818
2024-01-01,Sul,Paraná,Cambira,9899,164.786,60.071850764021214
2024-01-01,Sudeste,Minas Gerais,São Francisco do Glória,4866,164.613,29.560241293214997
2024-01-01,Sul,Paraná,Corumbataí do Sul,3780,164.341,23.00095533068437
2024-01-01,Sudeste,Minas Gerais,Jaguaraçu,3173,163.76,19.37591597459697
2024-01-01,Sul,Santa Catarina,São João do Oeste,6446,163.747,39.36560669813798
2024-01-01,Sul,Rio Grande do Sul,Coronel Barros,2892,163.716,17.66473649490581
2024-01-01,Nordeste,Paraíba,Cubati,7820,163.57,47.808277801552855
2024-01-01,Sul,Rio Grande do Sul,Serafina Corrêa,17379,163.31,106.4172432796522
2024-01-01,Sudeste,Minas Gerais,Arceburgo,9348,162.875,57.3937068303914
2024-01-01,Nordeste,Pernambuco,Itaquitinga,17109,162.739,105.13152962719447
2024-01-01,Sudeste,Minas Gerais,São Félix de Minas,3252,162.56,20.00492125984252
2024-01-01,Sudeste,São Paulo,Rifaina,4158,162.508,25.586432667930193
2024-01-01,Nordeste,Paraíba,Guarabira,59836,162.387,368.4777722354622
2024-01-01,Nordeste,Sergipe,Laranjeiras,24170,162.273,148.9465283811848
2024-01-01,Sul,Santa Catarina,São Carlos,10460,162.12,64.52010856155934
2024-01-01,Sul,Paraná,Cruzeiro do Iguaçu,4171,161.862,25.768864835477135
2024-01-01,Sul,Rio Grande do Sul,Torres,43268,161.63,267.69782837344553
2024-01-01,Sudeste,Minas Gerais,Bugre,4149,161.491,25.691834219863644
2024-01-01,Sudeste,Minas Gerais,Santana de Cataguases,3553,161.486,22.001907286080527
2024-01-01,Sul,Paraná,Novo Itacolomi,3210,161.411,19.887120456474467
2024-01-01,Sudeste,Minas Gerais,Alagoa,2816,161.356,17.45209350752374
2024-01-01,Sul,Paraná,Barracão,9900,161.213,61.40943968538517
2024-01-01,Sudeste,São Paulo,Itirapuã,5861,161.118,36.37706525652007
2024-01-01,Nordeste,Ceará,Horizonte,79934,160.557,497.85434456299015
2024-01-01,Nordeste,Pernambuco,São Benedito do Sul,13479,160.477,83.99334484069368
2024-01-01,Nordeste,Maranhão,Axixá,12079,160.462,75.27638942553378
2024-01-01,Sudeste,São Paulo,Nova Europa,9459,160.25,59.026521060842434
2024-01-01,Sudeste,Minas Gerais,Caranaíba,2960,159.95,18.505783057205377
2024-01-01,Sul,Santa Catarina,Pedras Grandes,4343,159.892,27.16208440697471
2024-01-01,Sul,Santa Catarina,Treze de Maio,7585,159.833,47.455781972433726
2024-01-01,Nordeste,Pernambuco,Brejão,9399,159.786,58.82242499342871
2024-01-01,Sudeste,São Paulo,Alambari,6330,159.6,39.661654135338345
2024-01-01,Nordeste,Piauí,Barro Duro,6744,159.436,42.2991043428084
2024-01-01,Sudeste,Minas Gerais,Argirita,2725,159.378,17.09771737630037
2024-01-01,Sudeste,Espírito Santo,Dores do Rio Preto,6885,159.298,43.22088161809941
2024-01-01,Sul,Rio Grande do Sul,Portão,35237,159.298,221.20177277806374
2024-01-01,Sul,Paraná,Jataizinho,11971,159.178,75.20511628491374
2024-01-01,Sudeste,Minas Gerais,Astolfo Dutra,14565,158.891,91.66661421981107
2024-01-01,Sudeste,Minas Gerais,Marilac,4320,158.809,27.202488523950155
2024-01-01,Sul,Santa Catarina,Frei Rogério,2442,158.775,15.38025507794048
2024-01-01,Sul,Rio Grande do Sul,Ipiranga do Sul,1750,158.71,11.02640035284481
2024-01-01,Sudeste,São Paulo,Pedra Bela,6718,158.587,42.361605932390425
2024-01-01,Nordeste,Bahia,Pedrão,6415,158.488,40.47625056786634
2024-01-01,Sudeste,Minas Gerais,Guidoval,7284,158.375,45.99210734017364
2024-01-01,Sul,Paraná,Floresta,11226,158.226,70.94914868605666
2024-01-01,Nordeste,Paraíba,São José de Princesa,3383,158.052,21.40434793612229
2024-01-01,Sudeste,São Paulo,Bilac,7455,158.025,47.176079734219265
2024-01-01,Sul,Rio Grande do Sul,Cerro Branco,3865,158.025,24.45815535516532
2024-01-01,Nordeste,Paraíba,Esperança,32522,157.851,206.02973690378903
2024-01-01,Nordeste,Rio Grande do Norte,Severiano Melo,5623,157.85,35.62242635413367
2024-01-01,Nordeste,Alagoas,Chã Preta,6010,157.831,38.07870443702441
2024-01-01,Sudeste,Minas Gerais,Casa Grande,2260,157.727,14.328555034965477
2024-01-01,Sudeste,Minas Gerais,Silveirânia,2391,157.456,15.185194594045322
2024-01-01,Centro-Oeste,Goiás,Rianápolis,3938,157.379,25.022398159856145
2024-01-01,Sul,Rio Grande do Sul,Arroio do Meio,22490,157.088,143.16816052149113
2024-01-01,Sudeste,Minas Gerais,Matias Barbosa,14501,157.066,92.32424585842894
2024-01-01,Nordeste,Bahia,Ouriçangas,7939,156.982,50.57267712221783
2024-01-01,Sul,Paraná,Santa Inês,1760,156.935,11.21483416701182
